Targeting,Match Type,Bid Value,Suggested lower bid range,Suggested upper bid range,Impressions,Spend,Click-Thru Rate (CTR),Total Return on Advertising Spend (RoAS),Clicks,14 Day Total Sales (₹),14 Day Conversion Rate,14 Day Total Units (#),14 Day Total Orders (#),Category
ortho oil,PHRASE,7.81,2.13,10.37,1116.0,7.81,0.000896,0.0,1.0,0.0,0.0,0.0,0.0,['Косметика']
ortho oil,PHRASE,7.81,2.13,10.37,837.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
ortho oil,PHRASE,45.79,11.18,50.23,675.0,45.79,0.001481,0.0,1.0,0.0,0.0,0.0,0.0,['Косметика']
ortho oil,PHRASE,45.79,11.18,50.23,648.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
ortho oil,PHRASE,54.29,38.37,21.36,912.0,108.57,0.002193,0.0,2.0,0.0,0.0,0.0,0.0,['Косметика']
ortho oil,PHRASE,51.65,18.45,97.08,1170.0,154.94,0.002564,0.0,3.0,0.0,0.0,0.0,0.0,['Косметика']
ortho oil,PHRASE,10.84,5.86,6.12,792.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
ortho oil,PHRASE,10.84,5.86,6.12,643.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
ortho oil,PHRASE,10.84,5.86,6.12,692.0,10.84,0.001445,0.0,1.0,0.0,0.0,0.0,0.0,['Косметика']
ortho oil,PHRASE,10.84,5.86,6.12,358.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
ortho oil,PHRASE,10.84,5.86,6.12,546.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
ortho oil,PHRASE,10.84,5.86,6.12,658.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
ortho oil,PHRASE,20.0,15.8,20.37,619.0,20.0,0.001616,0.0,1.0,0.0,0.0,0.0,0.0,['Косметика']
oil joint pain,PHRASE,34.26,5.08,61.99,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
oil joint pain,PHRASE,34.26,5.08,61.99,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
oil joint pain,PHRASE,34.26,5.08,61.99,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
oil joint pain,PHRASE,34.26,5.08,61.99,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
oil joint pain,PHRASE,34.26,5.08,61.99,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
oil joint pain,PHRASE,34.26,5.08,61.99,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
oil joint pain,PHRASE,34.26,5.08,61.99,104.0,34.26,0.009615,0.0,1.0,0.0,0.0,0.0,0.0,['Косметика']
oil joint pain,PHRASE,30.66,29.22,54.65,159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
oil joint pain,PHRASE,30.66,29.22,54.65,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
oil joint pain,PHRASE,30.66,29.22,54.65,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
oil joint pain,PHRASE,30.66,29.22,54.65,81.0,61.31,0.024691,0.0,2.0,0.0,0.0,0.0,0.0,['Косметика']
oil joint pain,PHRASE,25.12,0.05,6.17,126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
oil joint pain,PHRASE,25.12,0.05,6.17,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
oil joint pain,PHRASE,25.12,0.05,6.17,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
oil joint pain,PHRASE,25.12,0.05,6.17,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
oil joint pain,PHRASE,25.12,0.05,6.17,124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
oil joint pain,PHRASE,25.12,0.05,6.17,94.0,75.37,0.031915,0.0,3.0,0.0,0.0,0.0,0.0,['Косметика']
oil joint pain,PHRASE,19.57,2.57,12.95,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
oil joint pain,PHRASE,19.57,2.57,12.95,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
oil joint pain,PHRASE,19.57,2.57,12.95,51.0,39.14,0.039216,0.0,2.0,0.0,0.0,0.0,0.0,['Косметика']
oil joint pain,PHRASE,19.57,2.57,12.95,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
pain oil,PHRASE,37.12,15.22,58.0,609.0,111.36,0.004926,0.0,3.0,0.0,0.0,0.0,0.0,['Косметика']
pain oil,PHRASE,30.96,29.57,3.98,678.0,216.69,0.010324,1.48,7.0,320.54,0.142857,1.0,1.0,['Косметика']
pain oil,PHRASE,16.92,1.99,30.81,562.0,16.92,0.001779,0.0,1.0,0.0,0.0,0.0,0.0,['Косметика']
pain oil,PHRASE,29.25,24.22,38.94,426.0,87.75,0.007042,3.65,3.0,320.54,0.333333,1.0,1.0,['Косметика']
pain oil,PHRASE,31.27,27.66,26.19,843.0,62.54,0.002372,0.0,2.0,0.0,0.0,0.0,0.0,['Косметика']
pain oil,PHRASE,31.27,27.66,26.19,697.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
pain oil,PHRASE,31.27,27.66,26.19,748.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
pain oil,PHRASE,29.75,19.78,32.6,524.0,118.99,0.007634,2.69,4.0,320.54,0.25,1.0,1.0,['Косметика']
pain oil,PHRASE,25.31,2.29,38.16,1082.0,126.53,0.004621,0.0,5.0,0.0,0.0,0.0,0.0,['Косметика']
pain oil,PHRASE,34.24,9.05,52.19,468.0,136.94,0.008547,0.0,4.0,0.0,0.0,0.0,0.0,['Косметика']
pain oil,PHRASE,33.62,13.3,60.84,489.0,33.62,0.002045,0.0,1.0,0.0,0.0,0.0,0.0,['Косметика']
pain oil,PHRASE,25.43,9.28,31.07,452.0,76.3,0.006637,0.0,3.0,0.0,0.0,0.0,0.0,['Косметика']
pain oil,PHRASE,36.82,26.16,12.44,686.0,36.82,0.001458,0.0,1.0,0.0,0.0,0.0,0.0,['Косметика']
pain oil,PHRASE,36.82,26.16,12.44,289.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
pain oil,PHRASE,19.8,10.56,33.04,392.0,59.4,0.007653,0.0,3.0,0.0,0.0,0.0,0.0,['Косметика']
pain oil,PHRASE,12.58,5.91,24.88,334.0,12.58,0.002994,0.0,1.0,0.0,0.0,0.0,0.0,['Косметика']
pain oil,PHRASE,12.21,3.91,14.68,401.0,12.21,0.002494,0.0,1.0,0.0,0.0,0.0,0.0,['Косметика']
pain oil,PHRASE,28.18,1.36,1.64,365.0,84.53,0.008219,0.0,3.0,0.0,0.0,0.0,0.0,['Косметика']
pain oil,PHRASE,22.56,4.73,22.57,377.0,22.56,0.002653,0.0,1.0,0.0,0.0,0.0,0.0,['Косметика']
pain oil,PHRASE,33.93,32.57,29.32,375.0,33.93,0.002667,0.0,1.0,0.0,0.0,0.0,0.0,['Косметика']
pain oil,PHRASE,33.93,32.57,29.32,542.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
pain oil,PHRASE,69.24,50.08,22.91,574.0,69.24,0.001742,0.0,1.0,0.0,0.0,0.0,0.0,['Косметика']
pain oil,PHRASE,69.83,23.08,73.23,310.0,139.65,0.006452,0.0,2.0,0.0,0.0,0.0,0.0,['Косметика']
pain oil,PHRASE,40.77,12.46,35.97,319.0,40.77,0.003135,0.0,1.0,0.0,0.0,0.0,0.0,['Косметика']
pain oil,PHRASE,77.49,18.13,49.59,535.0,77.49,0.001869,0.0,1.0,0.0,0.0,0.0,0.0,['Косметика']
pain oil,PHRASE,16.86,6.69,28.36,291.0,33.72,0.006873,0.0,2.0,0.0,0.0,0.0,0.0,['Косметика']
pain oil,PHRASE,67.57,48.94,122.84,417.0,67.57,0.002398,0.0,1.0,0.0,0.0,0.0,0.0,['Косметика']
pain oil,PHRASE,57.9,30.1,14.66,303.0,347.39,0.019802,1.74,6.0,605.36,0.333333,2.0,2.0,['Косметика']
pain oil,PHRASE,30.01,27.51,2.39,606.0,90.03,0.00495,0.0,3.0,0.0,0.0,0.0,0.0,['Косметика']
artho pain oil,PHRASE,30.01,27.51,2.39,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
leg pain medicine,PHRASE,30.01,27.51,2.39,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
leg pain medicine,PHRASE,30.01,27.51,2.39,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
muscle pain,PHRASE,17.9,3.08,14.37,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
muscle pain,PHRASE,17.9,3.08,14.37,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
muscle pain,PHRASE,17.9,3.08,14.37,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
muscle pain,PHRASE,17.9,3.08,14.37,9.0,17.9,0.111111,0.0,1.0,0.0,0.0,0.0,0.0,['Косметика']
muscle pain,PHRASE,17.9,3.08,14.37,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
muscle pain,PHRASE,17.9,3.08,14.37,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
muscle pain,PHRASE,17.9,3.08,14.37,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
muscle pain,PHRASE,17.9,3.08,14.37,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
muscle pain,PHRASE,17.9,3.08,14.37,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
muscle pain,PHRASE,17.9,3.08,14.37,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
muscle pain,PHRASE,17.9,3.08,14.37,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
muscle pain,PHRASE,17.9,3.08,14.37,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
muscle pain,PHRASE,17.9,3.08,14.37,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
muscle pain,PHRASE,17.9,3.08,14.37,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
muscle pain,PHRASE,17.9,3.08,14.37,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
muscle pain,PHRASE,17.9,3.08,14.37,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
muscle pain,PHRASE,17.9,3.08,14.37,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
muscle pain,PHRASE,17.9,3.08,14.37,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
muscle pain,PHRASE,17.9,3.08,14.37,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
muscle pain,PHRASE,17.9,3.08,14.37,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
muscle pain,PHRASE,17.9,3.08,14.37,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
muscle pain,PHRASE,17.9,3.08,14.37,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
muscle pain,PHRASE,17.9,3.08,14.37,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
muscle pain,PHRASE,19.65,17.28,8.52,6.0,19.65,0.166667,0.0,1.0,0.0,0.0,0.0,0.0,['Косметика']
muscle pain,PHRASE,19.65,17.28,8.52,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
muscle pain,PHRASE,19.65,17.28,8.52,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
muscle pain,PHRASE,19.65,17.28,8.52,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
muscle pain,PHRASE,19.65,17.28,8.52,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
muscle pain,PHRASE,19.65,17.28,8.52,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
joint pain oil ayurvedic,PHRASE,17.54,0.33,25.64,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
joint pain oil ayurvedic,PHRASE,17.54,0.33,25.64,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
joint pain oil ayurvedic,PHRASE,17.54,0.33,25.64,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
joint pain oil ayurvedic,PHRASE,17.54,0.33,25.64,3.0,17.54,0.333333,0.0,1.0,0.0,0.0,0.0,0.0,['Косметика']
joint pain oil ayurvedic,PHRASE,17.54,0.33,25.64,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
joint pain massage oil,PHRASE,12.16,11.85,19.13,3.0,12.16,0.333333,0.0,1.0,0.0,0.0,0.0,0.0,['Косметика']
joint pain massage oil,PHRASE,12.16,11.85,19.13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
joint pain massage oil,PHRASE,12.16,11.85,19.13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
joint pain massage oil,PHRASE,12.16,11.85,19.13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
joint pain massage oil,PHRASE,87.97,58.31,162.9,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
pain relieving oil,PHRASE,87.97,58.31,162.9,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
pain relieving oil,PHRASE,87.97,58.31,162.9,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
pain relieving oil,PHRASE,87.97,58.31,162.9,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
pain relieving oil,PHRASE,87.97,58.31,162.9,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
pain relieving oil,PHRASE,87.97,58.31,162.9,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
pain relieving oil,PHRASE,87.97,58.31,162.9,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
pain relieving oil,PHRASE,87.97,58.31,162.9,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
pain relieving oil,PHRASE,87.97,58.31,162.9,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
pain relieving oil,PHRASE,87.97,58.31,162.9,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
pain relieving oil,PHRASE,87.97,58.31,162.9,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
pain relieving oil,PHRASE,87.97,58.31,162.9,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
pain relieving oil,PHRASE,87.97,58.31,162.9,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
pain relieving oil,PHRASE,87.97,58.31,162.9,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
pain relieving oil,PHRASE,87.97,58.31,162.9,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
pain relieving oil,PHRASE,87.97,58.31,162.9,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
pain relieving oil,PHRASE,87.97,58.31,162.9,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
pain relieving oil,PHRASE,87.97,58.31,162.9,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
pain relieving oil,PHRASE,87.97,58.31,162.9,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
pain relieving oil,PHRASE,87.97,58.31,162.9,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
pain relieving oil,PHRASE,87.97,58.31,162.9,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
pain relieving oil,PHRASE,87.97,58.31,162.9,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
pain relieving oil,PHRASE,87.97,58.31,162.9,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
pain relieving oil,PHRASE,87.97,58.31,162.9,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
pain relieving oil,PHRASE,87.97,58.31,162.9,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
pain relieving oil,PHRASE,87.97,58.31,162.9,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
pain relieving oil,PHRASE,87.97,58.31,162.9,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
pain relieving oil,PHRASE,87.97,58.31,162.9,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
pain relieving oil,PHRASE,87.97,58.31,162.9,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
pain relieving oil,PHRASE,87.97,58.31,162.9,389.0,87.97,0.002571,0.0,1.0,0.0,0.0,0.0,0.0,['Косметика']
knee oil,PHRASE,26.33,13.19,20.78,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
knee oil,PHRASE,26.33,13.19,20.78,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
knee oil,PHRASE,26.33,13.19,20.78,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
knee oil,PHRASE,26.33,13.19,20.78,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
knee oil,PHRASE,26.33,13.19,20.78,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
knee oil,PHRASE,26.33,13.19,20.78,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
knee oil,PHRASE,26.33,13.19,20.78,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
knee oil,PHRASE,26.33,13.19,20.78,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
knee oil,PHRASE,26.33,13.19,20.78,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
knee oil,PHRASE,26.33,13.19,20.78,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
knee oil,PHRASE,26.33,13.19,20.78,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
knee oil,PHRASE,26.33,13.19,20.78,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
knee oil,PHRASE,26.33,13.19,20.78,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
knee oil,PHRASE,26.33,13.19,20.78,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
knee oil,PHRASE,26.33,13.19,20.78,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
knee oil,PHRASE,26.33,13.19,20.78,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
knee oil,PHRASE,26.33,13.19,20.78,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
knee oil,PHRASE,26.33,13.19,20.78,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
knee oil,PHRASE,26.33,13.19,20.78,78.0,26.33,0.012821,0.0,1.0,0.0,0.0,0.0,0.0,['Косметика']
knee oil,PHRASE,26.33,13.19,20.78,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
knee oil,PHRASE,26.33,13.19,20.78,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
knee oil,PHRASE,26.33,13.19,20.78,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
knee oil,PHRASE,26.33,13.19,20.78,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
knee oil,PHRASE,35.55,2.91,17.82,9.0,35.55,0.111111,0.0,1.0,0.0,0.0,0.0,0.0,['Косметика']
knee oil,PHRASE,35.55,2.91,17.82,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
knee oil,PHRASE,35.55,2.91,17.82,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
knee oil,PHRASE,35.55,2.91,17.82,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
knee oil,PHRASE,35.55,2.91,17.82,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
knee oil,PHRASE,35.55,2.91,17.82,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
joint pain relief,PHRASE,17.06,16.41,31.03,326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
joint pain relief,PHRASE,17.06,16.41,31.03,60.0,17.06,0.016667,0.0,1.0,0.0,0.0,0.0,0.0,['Косметика']
joint pain relief,PHRASE,17.06,16.41,31.03,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
joint pain relief,PHRASE,17.06,16.41,31.03,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
joint pain relief,PHRASE,36.64,7.63,20.37,50.0,36.64,0.02,0.0,1.0,0.0,0.0,0.0,0.0,['Косметика']
joint pain relief,PHRASE,36.64,7.63,20.37,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
joint pain relief,PHRASE,36.64,7.63,20.37,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
joint pain relief,PHRASE,36.64,7.63,20.37,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
joint pain relief,PHRASE,36.64,7.63,20.37,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
joint pain relief,PHRASE,36.64,7.63,20.37,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
joint pain relief,PHRASE,22.65,13.96,14.85,36.0,45.29,0.055556,0.0,2.0,0.0,0.0,0.0,0.0,['Косметика']
joint pain relief,PHRASE,22.65,13.96,14.85,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
joint pain relief,PHRASE,22.65,13.96,14.85,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
joint pain relief,PHRASE,22.65,13.96,14.85,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
joint pain relief,PHRASE,22.65,13.96,14.85,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
joint pain relief,PHRASE,22.65,13.96,14.85,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
joint pain relief,PHRASE,24.66,1.75,14.66,29.0,24.66,0.034483,0.0,1.0,0.0,0.0,0.0,0.0,['Косметика']
joint pain relief,PHRASE,39.34,28.33,68.5,35.0,39.34,0.028571,6.74,1.0,265.18,1.0,1.0,1.0,['Косметика']
joint pain relief,PHRASE,39.34,28.33,68.5,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
joint pain relief,PHRASE,39.34,28.33,68.5,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
joint pain relief,PHRASE,39.34,28.33,68.5,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
back pain oil,PHRASE,42.6,40.83,75.2,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
back pain oil,PHRASE,42.6,40.83,75.2,36.0,42.6,0.027778,0.0,1.0,0.0,0.0,0.0,0.0,['Косметика']
back pain oil,PHRASE,42.6,40.83,75.2,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
back pain oil,PHRASE,42.6,40.83,75.2,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
back pain oil,PHRASE,42.6,40.83,75.2,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
back pain oil,PHRASE,31.43,21.87,60.64,123.0,31.43,0.00813,0.0,1.0,0.0,0.0,0.0,0.0,['Косметика']
back pain oil,PHRASE,35.71,23.99,61.97,143.0,71.41,0.013986,0.0,2.0,0.0,0.0,0.0,0.0,['Косметика']
back pain oil,PHRASE,35.71,23.99,61.97,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
back pain oil,PHRASE,35.71,23.99,61.97,174.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
back pain oil,PHRASE,12.04,5.24,22.4,130.0,12.04,0.007692,0.0,1.0,0.0,0.0,0.0,0.0,['Косметика']
back pain oil,PHRASE,16.15,7.81,3.14,105.0,16.15,0.009524,19.85,1.0,320.54,1.0,1.0,1.0,['Косметика']
back pain oil,PHRASE,7.53,2.6,0.58,111.0,7.53,0.009009,40.2,1.0,302.68,1.0,1.0,1.0,['Косметика']
back pain oil,PHRASE,7.53,2.6,0.58,172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
back pain oil,PHRASE,7.53,2.6,0.58,113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
back pain oil,PHRASE,25.18,0.65,20.03,135.0,25.18,0.007407,0.0,1.0,0.0,0.0,0.0,0.0,['Косметика']
back pain oil,PHRASE,25.18,0.65,20.03,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
back pain oil,PHRASE,25.18,0.65,20.03,245.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
back pain oil,PHRASE,25.18,0.65,20.03,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
back pain oil,PHRASE,25.18,0.65,20.03,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
back pain oil,PHRASE,25.18,0.65,20.03,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
